175,38,19
176,38,21
177,41,1
178,41,5
179,41,6
180,41,7
181,41,10
182,41,12
183,41,13
184,41,14
185,41,16
186,41,17
187,41,18
188,41,19
189,41,22
190,41,23
191,42,16
192,42,11
193,42,12
194,43,2
195,43,4
196,43,5
197,43,6
198,43,11
199,43,12
200,43,13
201,43,14
202,43,15
203,43,16
204,43,17
205,43,18
206,43,21
207,43,23
208,43,24
209,43,25
210,48,20
211,50,2
212,50,5
213,50,6
214,50,7
215,50,14
216,50,16
217,50,17
218,50,18
219,50,19
220,53,9
221,53,19
222,54,1
223,54,3
224,54,5
225,54,8
226,54,10
227,54,11
228,54,12
229,54,13
230,54,18
231,54,19
232,54,20
233,54,22
234,54,23
235,55,8
236,55,10
237,55,11
238,55,14
239,55,20
240,59,1
241,59,3
242,59,5
243,59,7
244,59,8
245,59,14
246,59,15
247,59,16
248,59,20
249,59,21
250,59,22
251,59,23
252,59,24
253,62,3
254,62,4
255,62,6
256,62,8
257,62,9
258,62,16
259,62,17
260,62,18
261,62,20
262,62,24
263,62,25
264,63,1
265,63,2
266,63,3
267,63,4
268,63,7
269,63,10
270,63,14
271,63,15
272,63,16
273,63,17
274,63,24
275,63,25
276,65,3
277,65,4
278,65,6
279,65,12
280,65,15
281,65,17
282,65,18
283,65,21
284,65,22
285,65,24
286,66,2
287,66,3
288,66,8
289,66,10
290,66,12
291,66,14
292,70,1
293,70,3
294,70,7
295,70,8
296,70,9
297,70,10
298,70,11
299,70,15
300,70,17
301,70,22
302,70,23
303,70,24
304,70,25
305,71,3
306,71,12
307,71,13
308,71,15
309,71,16
310,71,18
311,71,20
312,71,24
313,73,1
314,73,2
315,73,3
316,73,5
317,73,6
318,73,7
319,73,9
320,73,10
321,73,12
322,73,13
323,73,14
324,73,15
325,73,16
326,73,17
327,73,20
328,73,23
329,73,24
330,75,10
331,75,12
332,75,13
333,75,15
334,75,17
335,75,18
336,75,20
337,75,21
338,75,24
339,75,25
340,79,2
341,79,3
342,79,5
343,79,7
344,79,13
345,79,22
346,79,25
347,81,2
348,81,4
349,81,8
350,81,10
351,81,13
352,81,16
353,81,19
354,81,20
355,81,25
356,83,2
357,83,3
358,83,4
359,83,5
360,83,6
361,83,8
362,83,9
363,83,12
364,83,14
365,83,16
366,83,18
367,83,21
368,83,22
369,83,23
370,83,25
371,85,3
372,85,8
373,85,13
374,85,16
375,85,21
376,85,23
377,85,24
378,87,3
379,87,6
380,87,10
381,87,12
382,87,18
383,87,21
384,87,23
385,90,2
386,90,3
387,90,5
388,90,6
389,90,7
390,90,9
391,90,12
392,90,14
393,90,15
394,90,16
395,90,17
396,90,18
397,90,19
398,90,20
399,90,21
400,90,24
401,90,25
402,93,3
403,93,4
404,93,6
405,93,9
406,93,10
407,93,11
408,93,12
409,93,13
410,93,16
411,93,22
412,93,25
413,94,2
414,94,5
415,94,8
416,94,10
417,94,15
418,94,18
419,94,19
420,94,24
421,95,2
422,95,3
423,95,4
424,95,6
425,95,8
426,95,12
427,95,15
428,95,16
429,95,18
430,95,19
431,95,20
432,95,22
433,95,23
434,95,25
435,97,1
436,97,2
437,97,4
438,99,4
439,99,5
440,99,10
441,99,12
442,99,14
443,99,18
444,99,19
445,99,20
446,99,21
447,101,1
448,101,2
449,101,6
450,101,10
451,101,14
452,101,15
453,101,17
454,101,20
455,101,21
456,101,22
457,101,24
458,101,25
459,103,1
460,103,2
461,103,4
462,103,8
463,103,9
464,103,10
465,103,11
466,103,12
467,103,13
468,103,14
469,103,15
470,103,16
471,103,17
472,103,19
473,103,21
474,103,22
475,103,23
476,105,9
477,105,20
478,105,12
479,105,5
480,106,5
481,106,6
482,106,8
483,106,13
484,106,22
485,106,25
486,107,2
487,107,3
488,107,4
489,107,5
490,107,7
491,107,10
492,107,13
493,107,14
494,107,15
495,107,17
496,107,18
497,107,19
498,107,21
499,107,22
500,107,24
501,108,20
502,108,13
503,108,14
504,108,7
505,112,5
506,112,6
507,112,8
508,112,14
509,112,17
510,112,19
511,112,20
512,112,21
513,113,9
514,113,4
515,114,2
516,114,3
517,114,4
518,114,5
519,114,6
520,114,7
521,114,10
522,114,12
523,114,13
524,114,15
525,114,19
526,114,20
527,114,22
528,114,23
529,114,24
530,114,25
531,115,24
532,116,1
533,116,4
534,116,8
535,116,14
536,116,17
537,116,25
538,118,2
539,118,4
540,118,6
541,118,17
542,118,20
543,118,23
544,121,3
545,121,5
546,121,6
547,121,9
548,121,10
549,121,11
550,121,12
551,121,16
552,121,18
553,121,21
554,121,22
555,121,24
556,122,24
557,122,17
558,122,10
559,122,12
560,124,1
561,124,2
562,124,4
563,124,10
564,124,13
565,124,14
566,124,15
567,124,19
568,124,22
569,125,1
570,125,2
571,125,3
572,125,4
573,125,5
574,125,8
575,125,9
576,125,15
577,125,19
578,125,21
579,125,22
580,126,3
581,126,10
582,126,11
583,126,12
584,126,14
585,126,15
586,126,16
587,126,17
588,126,18
589,126,19
590,128,1
591,128,10
592,129,3
593,129,4
594,129,7
595,129,14
596,129,15
597,129,16
598,129,23
599,132,10
600,132,20
601,135,1
602,135,2
603,135,4
604,135,5
605,135,6
606,135,9
607,135,10
608,135,14
609,135,15
610,135,16
611,135,19
612,135,20
613,135,21
614,135,22
615,135,24
616,136,1
617,136,3
618,136,7
619,136,9
620,136,11
621,136,13
622,136,18
623,136,20
624,136,21
625,136,22
626,136,25
627,137,1
628,137,2
629,137,4
630,137,5
631,137,8
632,137,9
633,137,11
634,137,12
635,137,14
636,137,15
637,137,18
638,137,20
639,137,21
640,137,22
641,137,23
642,137,24
643,137,25
644,140,8
645,140,9
646,140,12
647,140,15
648,141,1
649,141,2
650,141,3
651,141,8
652,141,10
653,141,11
654,141,15
655,141,16
656,141,19
657,142,1
658,142,3
659,142,4
660,142,5
661,142,6
662,142,7
663,142,8
664,142,9
665,142,12
666,142,13
667,142,14
668,142,18
669,142,22
670,142,23
671,142,24
672,145,1
673,145,2
674,145,7
675,145,11
676,145,12
677,145,14
678,145,16
679,145,17
680,145,19
681,145,25
682,147,1
683,147,5
684,147,11
685,147,12
686,147,14
687,147,16
688,147,18
689,147,19
690,147,25
691,148,3
692,148,4
693,148,8
694,148,9
695,148,12
696,148,16
697,148,17
698,148,20
699,148,23
700,148,24
701,148,25
702,151,8
703,151,10
704,153,1
705,153,2
706,153,4
707,153,6
708,153,7
709,153,9
710,153,11
711,153,12
712,153,13
713,153,14
714,153,15
715,153,16
716,153,18
717,153,20
718,159,3
719,159,4
720,159,7
721,159,15
722,159,16
723,159,20
724,161,24
725,161,3
726,164,21
727,166,2
728,166,6
729,166,7
730,166,8
731,166,9
732,166,11
733,166,13
734,166,14
735,166,15
736,166,18
737,166,20
738,166,22
739,166,23
740,166,24
741,166,25
742,167,1
743,167,4
744,167,5
745,167,6
746,167,8
747,167,9
748,167,10
749,167,11
750,167,15
751,167,17
752,167,18
753,167,19
754,167,20
755,167,22
756,167,23
757,168,3
758,168,4
759,168,7
760,168,14
761,168,15
762,168,17
763,168,23
764,169,1
765,169,3
766,169,6
767,169,8
768,169,10
769,169,11
770,169,12
771,169,13
772,169,15
773,169,16
774,169,17
775,169,18
776,169,21
777,169,22
778,169,23
779,169,25
780,173,2
781,173,5
782,173,9
783,173,11
784,173,12
785,173,20
786,173,23
787,173,24
788,177,24
789,177,21
790,177,6
791,178,1
792,178,3
793,178,9
794,178,11
795,178,14
796,178,15
797,178,17
798,178,19
799,178,23
800,178,24
801,179,1
802,179,3
803,179,4
804,179,8
805,179,10
806,179,11
807,179,12
808,179,14
809,179,15
810,179,16
811,179,19
812,179,20
813,179,21
814,179,22
815,179,23
816,179,24
817,180,1
818,180,3
819,180,4
820,180,7
821,180,8
822,180,9
823,180,11
824,180,12
825,180,15
826,180,16
827,180,17
828,180,18
829,180,19
830,180,20
831,180,21
832,180,22
833,180,23
834,180,24
835,180,25
836,181,2
837,181,7
838,181,10
839,181,12
840,181,14
841,181,15
842,181,18
843,181,20
844,181,22
845,181,24
846,181,25
847,182,1
848,182,5
849,182,9
850,182,11
851,182,12
852,182,13
853,182,15
854,182,16
855,182,19
856,182,20
857,182,21
858,182,22
859,182,23
860,182,24
861,182,25
862,187,12
863,187,13
864,187,19
865,187,22
866,187,25
867,189,1
868,189,3
869,189,6
870,189,9
871,189,10
872,189,11
873,189,17
874,189,18
875,191,1
876,191,2
877,191,3
878,191,4
879,191,9
880,191,10
881,191,11
882,191,12
883,191,15
884,191,17
885,191,20
886,191,21
887,192,2
888,192,3
889,192,9
890,192,15
891,192,17
892,192,23
893,193,2
894,193,3
895,193,4
896,193,5
897,193,6
898,193,9
899,193,10
900,193,11
901,193,12
902,193,17
903,193,19
904,193,20
905,193,22
906,193,23
907,193,24
908,193,25
909,195,1
910,195,2
911,195,3
912,195,5
913,195,6
914,195,9
915,195,13
916,195,14
917,195,16
918,195,17
919,195,18
920,195,19
921,195,20
922,195,24
923,197,3
924,197,4
925,197,13
926,197,16
927,197,18
928,197,19
929,197,23
930,197,24
931,197,25
932,198,2
933,198,3
934,198,4
935,198,10
936,198,12
937,198,18
938,198,19
939,198,22
940,199,5
941,199,9
942,199,10
943,199,11
944,199,15
945,199,18
946,199,20
947,199,23
948,199,24
949,200,2
950,200,8
951,200,10
952,200,11
953,200,12
954,200,13
955,200,17
956,200,19
957,200,20
958,200,22
959,202,1
960,202,7
961,202,9
962,202,10
963,202,11
964,202,12
965,202,13
966,202,16
967,202,18
968,202,20
969,202,23
970,202,24
971,205,2
972,205,3
973,205,4
974,205,5
975,205,6
976,205,15
977,205,18
978,207,10
979,209,19
980,209,5
981,213,1
982,213,2
983,213,4
984,213,6
985,213,7
986,213,11
987,213,14
988,213,15
989,213,16
990,213,17
991,213,18
992,213,19
993,213,20
994,213,21
995,213,22
996,213,23
997,213,24
998,214,5
999,214,11
1000,214,13
1001,214,17
1002,214,18
1003,214,22
1004,214,23
1005,215,2
1006,215,3
1007,215,4
1008,215,5
1009,215,6
1010,215,7
1011,215,8
1012,215,11
1013,215,12
1014,215,14
1015,215,15
1016,215,17
1017,215,18
1018,215,20
1019,215,22
1020,215,24
1021,215,25
1022,216,1
1023,216,3
1024,216,4
1025,216,7
1026,216,9
1027,216,11
1028,216,13
1029,216,14
1030,216,15
1031,216,16
1032,216,20
1033,216,21
1034,216,22
1035,216,23
1036,217,4
1037,217,11
1038,217,20
1039,217,21
1040,219,1
1041,219,5
1042,219,6
1043,219,7
1044,219,11
1045,219,12
1046,219,13
1047,219,14
1048,219,18
1049,219,19
1050,219,21
1051,219,24
1052,222,1
1053,222,2
1054,222,3
1055,222,7
1056,222,8
1057,222,9
1058,222,13
1059,222,14
1060,222,15
1061,222,17
1062,222,19
1063,222,21
1064,222,22
1065,222,23
1066,222,24
1067,223,1
1068,223,4
1069,223,6
1070,223,10
1071,223,13
1072,223,15
1073,223,16
1074,223,17
1075,223,18
1076,223,19
1077,223,21
1078,223,24
1079,223,25
1080,224,1
1081,224,3
1082,224,6
1083,224,7
1084,224,8
1085,224,12
1086,224,13
1087,224,15
1088,224,19
1089,224,20
1090,224,22
1091,224,24
1092,225,17
1093,225,13
1094,225,25
1095,225,22
1096,227,2
1097,227,3
1098,227,4
1099,227,5
1100,227,9
1101,227,10
1102,227,12
1103,227,16
1104,227,17
1105,227,22
1106,227,25
1107,229,6
1108,229,7
1109,229,11
1110,229,18
1111,229,22
1112,229,25
1113,230,17
1114,230,4
1115,230,5
1116,231,4
1117,231,10
1118,231,11
1119,231,12
1120,231,15
1121,231,16
1122,231,23
1123,233,1
1124,233,2
1125,233,4
1126,233,5
1127,233,6
1128,233,7
1129,233,9
1130,233,10
1131,233,11
1132,233,13
1133,233,14
1134,233,15
1135,233,16
1136,233,20
1137,233,22
1138,233,24
1139,233,25
1140,234,18
1141,234,3
1142,234,12
1143,234,4
1144,235,2
1145,235,5
1146,235,11
1147,235,12
1148,235,16
1149,235,17
1150,235,18
1151,235,19
1152,235,20
1153,235,21
1154,235,22
1155,235,25
1156,236,2
1157,236,5
1158,236,9
1159,236,12
1160,236,15
1161,236,19
1162,236,22
1163,236,23
1164,237,8
1165,237,11
1166,237,12
1167,237,13
1168,237,15
1169,237,16
1170,237,17
1171,237,19
1172,237,22
1173,237,23
1174,238,3
1175,238,4
1176,238,5
1177,238,6
1178,238,7
1179,238,8
1180,238,10
1181,238,11
1182,238,12
1183,238,13
1184,238,16
1185,238,20
1186,238,21
1187,238,22
1188,238,23
1189,238,24
1190,238,25
1191,240,1
1192,240,4
1193,240,8
1194,240,10
1195,240,13
1196,240,19
1197,240,20
1198,240,21
1199,240,22
1200,240,25
1201,242,5
1202,242,7
1203,242,9
1204,242,11
1205,242,14
1206,242,15
1207,242,19
1208,242,20
1209,242,22
1210,242,23
1211,243,1
1212,243,3
1213,243,6
1214,243,7
1215,243,9
1216,243,12
1217,243,13
1218,243,14
1219,243,15
1220,243,16
1221,243,17
1222,243,20
1223,243,21
1224,243,22
1225,244,4
1226,244,14
1227,244,19
1228,244,21
1229,244,22
1230,244,24
1231,244,25
1232,245,2
1233,245,4
1234,245,7
1235,245,9
1236,245,10
1237,245,11
1238,245,13
1239,245,18
1240,245,19
1241,245,21
1242,245,22
1243,245,23
1244,245,24
1245,245,25
1246,248,1
1247,248,2
1248,248,3
1249,248,5
1250,248,7
1251,248,9
1252,248,10
1253,248,13
1254,248,14
1255,248,15
1256,248,16
1257,248,17
1258,248,18
1259,248,20
1260,248,22
1261,248,23
1262,249,5
1263,251,3
1264,252,4
1265,252,9
1266,252,15
1267,252,19
1268,252,21
1269,253,5
1270,253,8
1271,253,9
1272,253,10
1273,253,11
1274,253,14
1275,253,17
1276,253,19
1277,253,20
1278,253,22
1279,253,24
1280,254,1
1281,254,3
1282,254,4
1283,254,5
1284,254,6
1285,254,8
1286,254,10
1287,254,13
1288,254,14
1289,254,15
1290,254,16
1291,254,17
1292,254,21
1293,254,22
1294,254,23
1295,254,25
1296,255,1
1297,255,2
1298,255,3
1299,255,4
1300,255,9
1301,255,11
1302,255,12
1303,255,13
1304,255,14
1305,255,19
1306,255,21
1307,255,22
1308,255,23
1309,255,24
1310,256,1
1311,256,8
1312,256,14
1313,256,16
1314,256,18
1315,256,23
1316,256,24
1317,256,25
1318,260,2
1319,260,4
1320,260,7
1321,260,10
1322,260,11
1323,260,12
1324,260,17
1325,260,18
1326,260,19
1327,260,24
1328,262,1
1329,262,3
1330,262,7
1331,262,8
1332,262,9
1333,262,10
1334,262,11
1335,262,12
1336,262,13
1337,262,18
1338,262,20
1339,262,22
1340,262,23
1341,262,24
1342,262,25
1343,263,1
1344,263,4
1345,263,6
1346,263,8
1347,263,9
1348,263,11
1349,263,12
1350,263,13
1351,263,14
1352,263,15
1353,263,16
1354,263,17
1355,263,19
1356,263,20
1357,263,22
1358,263,25
1359,264,1
1360,264,2
1361,264,3
1362,264,4
1363,264,5
1364,264,7
1365,264,9
1366,264,10
1367,264,13
1368,264,15
1369,264,18
1370,264,24
1371,265,1
1372,265,4
1373,265,7
1374,265,13
1375,265,16
1376,265,20
1377,266,2
1378,266,5
1379,267,2
1380,267,4
1381,267,5
1382,267,7
1383,267,10
1384,267,11
1385,267,14
1386,267,18
1387,267,21
1388,267,23
1389,268,1
1390,268,3
1391,268,4
1392,268,7
1393,268,8
1394,268,10
1395,268,11
1396,268,12
1397,268,13
1398,268,14
1399,268,15
1400,268,16
1401,268,17
1402,268,19
1403,268,20
1404,268,22
1405,268,25
1406,270,3
1407,270,5
1408,270,7
1409,270,8
1410,270,10
1411,270,13
1412,270,15
1413,270,22
1414,270,24
1415,273,3
1416,273,6
1417,273,9
1418,273,10
1419,273,13
1420,273,14
1421,273,21
1422,273,23
1423,273,24
1424,273,25
1425,274,8
1426,276,2
1427,276,3
1428,276,7
1429,276,8
1430,276,9
1431,276,10
1432,276,16
1433,276,17
1434,276,18
1435,276,19
1436,276,21
1437,276,24
1438,276,25
1439,278,20
1440,278,14
1441,279,1
1442,279,2
1443,279,3
1444,279,4
1445,279,5
1446,279,7
1447,279,11
1448,279,14
1449,279,15
1450,279,16
1451,279,17
1452,279,18
1453,279,19
1454,279,22
1455,279,24
1456,280,2
1457,280,8
1458,280,15
1459,280,16
1460,280,20
1461,280,25
1462,283,2
1463,283,4
1464,283,7
1465,283,8
1466,283,9
1467,283,12
1468,283,15
1469,283,16
1470,283,17
1471,283,18
1472,283,24
1473,289,24
1474,289,17
1475,289,11
1476,289,22
1477,290,8
1478,290,12
1479,290,7
1480,291,3
1481,291,4
1482,291,5
1483,291,6
1484,291,7
1485,291,10
1486,291,13
1487,291,14
1488,291,16
1489,291,17
1490,291,18
1491,291,19
1492,291,23
1493,291,24
1494,291,25
1495,293,6
1496,293,9
1497,293,11
1498,293,13
1499,293,14
1500,293,15
1501,293,18
1502,293,19
1503,293,23
1504,293,24
1505,295,10
1506,295,20
1507,295,21
1508,296,1
1509,296,11
1510,296,12
1511,296,13
1512,296,16
1513,296,18
1514,296,20
1515,296,25
1516,297,3
1517,297,4
1518,297,5
1519,297,12
1520,297,14
1521,297,22
1522,298,1
1523,298,5
1524,298,7
1525,298,8
1526,298,9
1527,298,17
1528,298,18
1529,298,19
1530,298,20
1531,298,22
1532,298,23
1533,298,24
1534,299,1
1535,299,3
1536,299,6
1537,299,10
1538,299,14
1539,299,18
1540,299,19
1541,299,24
1542,302,23
1543,304,2
1544,304,3
1545,304,4
1546,304,6
1547,304,7
1548,304,9
1549,304,10
1550,304,12
1551,304,15
1552,304,16
1553,304,17
1554,304,18
1555,304,19
1556,304,20
1557,304,21
1558,304,22
1559,304,25
1560,305,2
1561,305,3
1562,305,5
1563,305,6
1564,305,7
1565,305,8
1566,305,9
1567,305,13
1568,305,14
1569,305,15
1570,305,16
1571,305,17
1572,305,18
1573,305,19
1574,305,20
1575,305,21
1576,305,25
1577,312,1
1578,312,7
1579,312,10
1580,312,11
1581,312,14
1582,313,2
1583,313,3
1584,313,4
1585,313,6
1586,313,10
1587,313,14
1588,313,16
1589,313,18
1590,313,19
1591,313,20
1592,313,23
1593,313,24
1594,313,25
1595,316,7
1596,316,8
1597,316,10
1598,316,13
1599,316,14
1600,316,21
1601,316,22
1602,316,23
1603,316,24
1604,317,3
1605,317,6
1606,317,10
1607,317,11
1608,317,12
1609,317,13
1610,317,15
1611,317,22
1612,317,23
1613,317,24
1614,317,25
1615,319,3
1616,319,4
1617,321,2
1618,321,3
1619,321,5
1620,321,6
1621,321,7
1622,321,8
1623,321,11
1624,321,12
1625,321,13
1626,321,14
1627,321,16
1628,321,19
1629,321,20
1630,321,22
1631,321,23
1632,321,24
1633,327,4
1634,327,5
1635,327,6
1636,327,7
1637,327,8
1638,327,10
1639,327,16
1640,327,18
1641,327,19
1642,327,20
1643,328,1
1644,328,4
1645,328,5
1646,328,6
1647,328,7
1648,328,9
1649,328,10
1650,328,11
1651,328,13
1652,328,16
1653,328,24
1654,328,25
1655,331,1
1656,331,4
1657,331,6
1658,331,11
1659,331,12
1660,331,20
1661,331,21
1662,331,22
1663,331,24
1664,331,25
1665,332,1
1666,332,18
1667,332,20
1668,332,22
1669,334,2
1670,334,3
1671,334,4
1672,334,5
1673,334,7
1674,334,11
1675,334,12
1676,334,15
1677,334,16
1678,334,17
1679,334,18
1680,334,20
1681,334,21
1682,334,25
1683,337,2
1684,337,3
1685,337,6
1686,337,7
1687,337,11
1688,337,12
1689,337,13
1690,337,15
1691,337,16
1692,337,18
1693,337,19
1694,337,20
1695,337,22
1696,337,24
1697,337,25
1698,338,1
1699,338,3
1700,338,6
1701,338,7
1702,338,14
1703,338,15
1704,338,19
1705,338,20
1706,338,21
1707,338,25
1708,339,25
1709,340,1
1710,340,3
1711,340,5
1712,340,10
1713,340,12
1714,340,17
1715,340,20
1716,340,22
1717,340,24
1718,342,3
1719,342,4
1720,342,7
1721,342,8
1722,342,11
1723,342,13
1724,342,15
1725,342,16
1726,342,23
1727,343,2
1728,343,3
1729,343,4
1730,343,5
1731,343,7
1732,343,8
1733,343,10
1734,343,11
1735,343,12
1736,343,14
1737,343,16
1738,343,17
1739,343,18
1740,343,19
1741,343,21
1742,343,23
1743,343,24
1744,344,2
1745,344,3
1746,344,4
1747,344,8
1748,344,11
1749,344,12
1750,344,20
1751,344,22
1752,344,23
1753,344,24
1754,345,2
1755,345,3
1756,345,5
1757,345,9
1758,345,18
1759,345,19
1760,345,25
1761,347,1
1762,347,3
1763,347,5
1764,347,6
1765,347,12
1766,347,14
1767,347,18
1768,347,20
1769,347,23
1770,349,4
1771,349,8
1772,349,9
1773,349,10
1774,349,15
1775,349,20
1776,349,21
1777,349,24
1778,351,1
1779,351,2
1780,351,5
1781,351,7
1782,351,9
1783,351,12
1784,351,15
1785,351,16
1786,351,17
1787,351,18
1788,351,19
1789,351,20
1790,351,21
1791,351,23
1792,351,24
1793,351,25
1794,352,1
1795,352,2
1796,352,5
1797,352,9
1798,352,10
1799,352,11
1800,352,12
1801,352,14
1802,352,15
1803,352,16
1804,352,17
1805,352,22
1806,352,23
1807,352,24
1808,352,25
1809,353,1
1810,353,5
1811,353,6
1812,353,7
1813,353,8
1814,353,9
1815,353,15
1816,353,17
1817,353,20
1818,353,22
1819,353,23
1820,353,24
1821,353,25
1822,354,1
1823,354,2
1824,354,3
1825,354,7
1826,354,8
1827,354,12
1828,354,17
1829,354,18
1830,354,19
1831,354,21
1832,354,22
1833,354,24
1834,354,25
1835,357,1
1836,357,6
1837,357,7
1838,357,11
1839,357,12
1840,357,13
1841,357,16
1842,357,21
1843,357,24
1844,357,25
1845,358,3
1846,358,6
1847,358,11
1848,358,13
1849,358,14
1850,358,16
1851,358,17
1852,358,18
1853,358,21
1854,358,22
1855,358,23
1856,359,1
1857,359,3
1858,359,4
1859,359,5
1860,359,6
1861,359,10
1862,359,11
1863,359,13
1864,359,16
1865,359,18
1866,359,20
1867,359,23
1868,359,25
1869,360,25
1870,360,3
1871,360,13
1872,360,22
1873,361,3
1874,361,4
1875,361,7
1876,361,9
1877,361,10
1878,361,14
1879,361,16
1880,361,17
1881,361,18
1882,361,19
1883,361,20
1884,361,21
1885,361,23
1886,361,24
1887,362,6
1888,362,7
1889,362,9
1890,362,10
1891,362,11
1892,362,12
1893,362,13
1894,362,14
1895,362,15
1896,362,18
1897,362,19
1898,362,22
1899,362,24
1900,362,25
1901,363,16
1902,363,11
1903,364,4
1904,364,5
1905,364,10
1906,364,11
1907,364,12
1908,364,15
1909,364,17
1910,364,18
1911,364,19
1912,364,23
1913,364,24
1914,367,13
1915,367,21
1916,369,1
1917,369,6
1918,369,13
1919,369,15
1920,369,21
1921,369,22
1922,369,24
1923,370,5
1924,370,7
1925,370,12
1926,370,13
1927,370,14
1928,370,17
1929,370,21
1930,373,1
1931,373,3
1932,373,4
1933,373,5
1934,373,6
1935,373,7
1936,373,8
1937,373,18
1938,373,21
1939,373,23
1940,373,24
1941,373,25
1942,374,17
1943,374,18
1944,374,1
1945,375,1
1946,375,2
1947,375,4
1948,375,7
1949,375,9
1950,375,10
1951,375,14
1952,375,18
1953,375,20
1954,375,21
1955,375,23
1956,376,1
1957,376,6
1958,376,7
1959,376,9
1960,376,10
1961,376,13
1962,376,22
1963,376,23
1964,377,1
1965,377,2
1966,377,3
1967,377,4
1968,377,5
1969,377,7
1970,377,8
1971,377,9
1972,377,11
1973,377,12
1974,377,13
1975,377,15
1976,377,16
1977,377,17
1978,377,18
1979,377,21
1980,377,24
1981,380,19
1982,386,1
1983,386,5
1984,386,6
1985,386,7
1986,386,11
1987,386,19
1988,386,25
1989,389,4
1990,389,5
1991,389,7
1992,389,9
1993,389,10
1994,389,11
1995,389,12
1996,389,13
1997,389,15
1998,389,16
1999,389,17
2000,389,18
2001,389,20
2002,389,21
2003,389,22
2004,390,5
2005,390,6
2006,390,7
2007,390,10
2008,390,11
2009,390,12
2010,390,13
2011,390,15
2012,390,17
2013,390,21
2014,390,24
2015,391,3
2016,391,5
2017,391,6
2018,391,9
2019,391,13
2020,391,14
2021,391,15
2022,391,17
2023,391,22
2024,391,24
2025,391,25
2026,393,1
2027,393,3
2028,393,8
2029,393,9
2030,393,10
2031,393,14
2032,393,15
2033,393,17
2034,393,18
2035,393,20
2036,393,25
2037,394,2
2038,394,3
2039,394,5
2040,394,7
2041,394,9
2042,394,11
2043,394,13
2044,394,14
2045,394,16
2046,394,18
2047,394,24
2048,395,7
2049,395,8
2050,395,10
2051,395,17
2052,395,23
2053,395,24
2054,395,25
2055,397,1
2056,397,2
2057,397,3
2058,397,4
2059,397,5
2060,397,11
2061,397,12
2062,397,14
2063,397,15
2064,397,16
2065,397,18
2066,397,22
2067,397,25
2068,398,8
2069,398,25
2070,398,10
2071,398,14
2072,401,1
2073,401,2
2074,401,4
2075,401,5
2076,401,7
2077,401,8
2078,401,9
2079,401,11
2080,401,16
2081,401,17
2082,401,18
2083,401,20
2084,401,23
2085,401,25
2086,402,1
2087,402,2
2088,402,4
2089,402,13
2090,402,15
2091,402,16
2092,402,21
2093,402,22
2094,402,23
2095,402,25
2096,403,2
2097,403,3
2098,403,4
2099,403,6
2100,403,7
2101,403,8
2102,403,10
2103,403,12
2104,403,15
2105,403,16
2106,403,17
2107,403,18
2108,403,21
2109,403,22
2110,403,23
2111,403,24
2112,408,1
2113,408,2
2114,408,4
2115,408,6
2116,408,7
2117,408,8
2118,408,9
2119,408,10
2120,408,12
2121,408,16
2122,408,19
2123,408,21
2124,408,22
2125,408,23
2126,411,3
2127,411,5
2128,411,6
2129,411,8
2130,411,10
2131,411,11
2132,411,12
2133,411,13
2134,411,15
2135,411,20
2136,411,24
2137,412,1
2138,412,2
2139,412,5
2140,412,6
2141,412,14
2142,412,15
